Content,Label
New blog post: Terremoto azota el centro de Italia http://salecaliente.com////terremoto-azota-el-centro-de-italia/,neg
Mi decido a dormire e arriva un'altra scossa. Paura. #terremoto,pos
Non è possibile che succedano queste cose. #terremoto Un morto? Non è possibile.,neg
! lampadari sospesi che ciondolano... un che di ipnotico se non fosse il terremoto!!,pos
#Terremoto Ancora una scossa qui a Milano,pos
#terremoto qualcuno sa dirmi se a castel san pietro terme ci siano danni?,pos
"#terremoto #Bologna, usciti di istinto anche dall'auto per la nuova scossa... un  ?",pos
#terremoto sono io che tremo dal terrore o è un'altra scossa ???,pos
  MORTI E  FERITI. :( Speriamo che non ci siano altre vittime. #terremoto,neg
Nuova piccola scossa #terremoto,pos
"Nubifragio in Sardegna, sale a sei il bilancio dei morti per il maltempo nell'isola http://t.co/SvYMFcrYxf #allertameteoSAR #sardegna",neg
Ora arrivano le cavallette #terremoto,neg
"Popolo orgoglioso e tenace, non crollare insieme ai ponti. km di distanza non leniscono il dolore. #AllertameteoSAR #ForzaSardegna",neg
Scossa di assestamento qualche minuto fa,pos
#terremoto Venezia continua a tremare,pos
#terremoto I morti clandestini parla la protezione civile: http://tinyurl.com/djpfa,neg
Il ciclone Cleopatra porta morte e distruzione in #Sardegna:  persone hanno perso la vita http://t.co/YzypWMqYG pazzesco! #allertameteoSAR,neg
Scossa di terremoto sentita benissimo anche qua in Friuli..,pos
è stato svegliato dal terremoto!,pos
#terremoto #ferrara #vigarano  chiesa di vigarano danneggiata,neg
RT @giafrazzitta In Sardegna é allarme pioggia la situazione lungo le strade é pericolosissima http://t.co/crlJPOJH &lt;Dove?#allertameteoSAR,neg
! ancora caxxo!!!!!!!!!! #terremoto #milano assestati in fretta xchè io ho paura!,pos
Mentre spalavo fango @Tre_It mi ha regalato una ricarica di € in quanto ho mobile e modestamente #ionacqui grazie #AlluvioneGenova,neg
E stamattina apre Repubblica e impreca. ha parlato con un'amica di Siena stanotte che gli ha riferito di un terremoto in Toscana.,pos
": Soccorritori: ""Oltre  morti"" Sono oltre , al momento, le vittime accertate del terremoto . Fonti dei... http://ff.im/-XG",neg
"Se non piove. #AlluvioneGenova La situazione sembra sotto controllo. Circa mezzo metro d'acqua in Piazza Adriatico, come ieri sera.",neg
Buona Domenica. Vabbè ora dormiamo un po'. Ore :. Ancora una piccola scossa.,pos
"Micaloni, Contra Murata, Austinacciu, Aratena e Andrieddu #allertameteoSAR ""@RaffaellaFL: Telti (OT): crolli e strade interrotte in loc.",neg
#saletto Altra scossa #terremoto!!! Breve.,pos
"Coppa Italia. #ilcapoultrahadeciso http://t.co/sIZCDmXY #allertameteoMAR #Senigallia feriti, colpi di pistola.  morti, per pioggia.",neg
#Terremoto Ci sono stati molti crolli? Ragazzi ma le vittime quante sono?,pos
La cosa ke fa più strano è il suono ke lo accompagna #terremoto,pos
:( #allertameteoSAR I morti sono ormai !! @mitchLAURENZANA il numero delle vittime è raddoppiato...,neg
"Speriamo che si sgonfi, già troppi danni e vittime. Finito il giro degli amici sardi e controllato TL delle amiche qui. #allertameteoSAR",neg
"terremoto umbria, video del dramma. http://www.technotizie.it/news//fromtwitter",pos
"#terremoto, #earthquake, altre  scosse (fino a .Richter) dopo la principale delle tre e mezza: http://peek.snurl.com/fbri",pos
"#AllertameteoSar natura si riprende terreno con interessi"". Gabrielli avverte: ""o pianificazione o conteremo nuovi morti.",neg
intervista di una settimana fa a Giuliani che prevedeva il terremoto: http://www.youtube.com/watch?v=WieaAPrQEN,neg
Altra scossa potente.,pos
Giusto per non perdere l'abitudine #Terremoto A Casalgrande (RE) altra scossettina.,pos
#StayStrong #Sardegna #allertameteoSAR  morti e  dispersi.,neg
domani e giovedi' lutto cittadino a calangianus per la morte di patrizia corona e della figlia#allertameteoSAR,neg
#terremoto Finale Emilia crollo  di un'abitazione dopo  l'ultima scossa,neg
Sgomento!!!! da tweet....sono ora  morti!!! #Sardegna #allertameteoSAR,neg
#terremoto leggo prime notizie di danni dall'emilia. speriamo bene.,neg
"Polcevera lì lì per. Ha tracimato il Torbella, acqua ai primi piani. #allertameteoLIG #AlluvioneGenova",neg
#terremoto un'altra scossa ancora,pos
altra scossa di #terremoto qui a Bologna..,pos
Terremoto? Stavo guardando il Milan ed ero già abbastanza scosso di mio. Sentito niente.,neg
"Dover aggiornare il dato durante la stesura e portarlo a , è dura. #allertameteoSAR RT @maxpyras: Scrivere un pezzo, parlare di  morti.",neg
- Terremoto: Era stato previsto e nessuno lo aveva ascoltato? Maddai?!! non ci credo! : Terremoto: Era.. http://tinyurl.com/ddzdz,neg
Altra scossa..,pos
E sti cazzi !!! Dormo vestito pronto alla fuga Altra scossa porca Troia !,pos
Altra bella scossa! !,pos
Terremoto in Abruzzo: Protezione civile Campania attiva numero verde -  http://ff.im/XnM,pos
Tenete duro ancora una volta! Forza #Genova ! #AlluvioneGenova,neg
"Televideo RAI parla di una scossa di magnitudo . e intitola ""forte scossa tra Marche-Romagna #terremoto.",pos
dagli alberi vicino casa: anche gli uccellini non dormono!cinq impazziti!#terremoto,neg
"Consiglio Comunale.Doria: ""Il dolore dei genovesi è anche il mio"" http://t.co/eGlrNfrkUO (Parole già sentite,,Vincenzi) #alluvioneGenova",neg
Qualche sardo in TL? Non è uno scherzo. &lt; sei morti. RT @V_Side Non capisco se #allertameteoSAR sia un allarmismo twittero o reale.,neg
#terremoto a #Ferrara i morti sarebbero : donna stroncata da infarto secondo #Rainews,neg
@mitchLAURENZANA il numero delle vittime è raddoppiato... :( #allertameteoSAR I morti sono ormai !!,neg
e sette....  #terremoto,pos
Breve stavolta #terremoto cazzo altra scossa.,pos
"#bologna Mi ha svegliato il #terremoto, sembrava crollasse tutto.",pos
altra forte scossa in emilia.. altri crolli :(,neg
Altra scossa di assestamento #terremoto #padova,pos
"Maltempo in Sardegna: morti e dispersi, la tv generalista arranca #allertameteoSAR http://t.co/lgaQyPxp via @tvblogit",neg
#terremoto a Ferrara. Dalle . tutti in strada.,pos
"Zio assestamento, stanotte non si dorme più!! #terremoto",pos
"Terremoto Abruzzo - Rettore Universita', I  studenti sono morti http://www.cronaca.org/Cronaca/terremoto-abruzzo---rettore-universita ...",neg
no ma oddio un'altra scossa? ; Così non dormo più ;.  ora esatta dopo!,pos
"#terremoto #earthquake c'è bisogno di donazioni di sangue, qui a Pescara la FIDAS è aperta, vicino al pronto soccorso.  ",pos
#terremoto anche a Firenze forte e chiaro,pos
"La Sardegna distrutta dai nubifragi,morti,danni...il cielo è senza cuore. #allertameteoSAR",neg
"Alluvione, danni da #Osimo a #Senigallia. Parte la conta dei danni. L'#allarme delle categorie... http://t.co/Eaeqmmqd",neg
"Terrremoto a l'Aquila: su You Tube video dei momenti dopo il terremoto. Le grida di aiuto sono terribili da sentire, arrivano dalle macerie.",neg
"Allagamenti in #Sardegna, è strage. Quattordici morti e una regione in ginocchio #Olbia #allertameteoSAR http://t.co/AKAIVXRZE",neg
"Tel.   #allertameteoSAR OLBIA - B&amp;B,  posti letto gratis, via Dannunzio .",neg
#terremoto un'altra..alè,pos
Si parla di campanili crollati a pochi km da qua! #terremoto #terremotoBO,neg
Ma chi siamo diventati? Padre e figlio morti perché noi esseri umani non sappiamo aiutare chi ci chiede aiuto! #Sardegna #allertameteoSAR,neg
#TERREMOTO #Ferrara piccoli danni http://t.co/gMDyvQ,neg
"Reading: Terremoto in Abruzzo: oltre  morti I feriti sono .,  mila gli sfollati  Corriere della Sera ( http://tinyurl.com/dpef )",neg
Io sto avvisando via sms amici che ora dormono della situazione. Fatelo anche voi. #alluvionegenova,neg
H: mi è parso di sentirne un'altra lieve. Assestamento? #terremoto #Milano,pos
Appena saputo del crollo di un ponte che collega la città al pronto soccorso. #Olbia #allertameteoSAR,neg
"Grazie terremoto, sei stato l'unico a darmi la forza di studiare.",neg
"@Vincenzodb Scusi, purtroppo so soltanto un pò d'italiano, ma cerco informazione del terremoto nell'Aquila, può aiutarmi?",pos
Intanto in Sardegna  morti tantissimi dispersi e piena #allertameteoSAR @HuffPostItalia Interessante.,neg
#terremoto Scossa delle . magnitudo .,pos
"#earthquake #italy #terremoto, re-twitto un messaggio di @macchianera che dice NESSUN DANNO A ROMA. Per tranquillizzare chi ha amici lì.",pos
#AlluvioneGenova Le auto alluvionate vengono depositate in piazzale Kennedy fotografate e pubblicate su: http://t.co/MktWKfS,neg
"#Sardegna in ginocchio, il #ciclone fa strage  morti, si cercano i dispersi  http://t.co/cNOQsZnHUi #allertameteoSAR",neg
Questa l'ho sentita bene. Tremato armadio e vetri. #Terremoto again alle ,pos
Attendo la diffusione dell'onda. Vai. #Terremoto Ci sono. Leggo di un'altra scossa.,neg
tragedia abruzzo oltre i  morti e c'e ancora terremoto!povera italia,neg
"Terremoto -  morti, sedici non sono stati riconosciuti http://tinyurl.com/cykgl",neg
"#allertameteoSAR #buondi Vicina a tutta la #Sardegna! Da poco sveglia e vengo a conoscenza solo adesso dei  morti sardi, causa alluvione.",neg
“@insopportabile:  morti accertati. @Radiouno_Rai #allertameteoSAR” il mio sangue sardo ribolle e i miei occhi sono lucidi :( Maledizione.,neg
Rimini terremoto spero tutti bn da mb,pos
#terremoto Sento delle leggere oscillazioni in questo momento.,pos
MIlano: replica di #terremoto or ora...,pos
"Italia.#allertameteoSAR No. Terzo mondo? Negligenza di chi sta al potere, mancanza di infrastrutture adeguate, pioggia, morte.",neg
#terremoto Adesso non dormo più !!! Ancora!!,pos
#allertameteoSAR Notizie terribili...sei morti!!!,neg
@Knup sentito il terremoto?,pos
#terremoto Dalle parti dell'epicentro tutto bene?,pos
Incidente sul lago d'Iseo tre dispersi e un ferito grave http://tinyurl.com/dfmgh,neg
Magnitudo .. Terremoto in Emilia. epicentro a San Finale Emilia.  morti.,neg
Terremoto.. Ma vaffanculo va! ! Un' altra!,pos
"#allertameteoSAR VERGOGNA! @tgonline @TgLa @TGmediaset @Studio_Aperto  morti, decine di dispersi, la Sardegna affonda e voi ci evitate!",neg
!..qui a Castel Maggiore solo un po' di paura..#terremoto Danni nell'epicentro?,pos
#terremoto #Modena Al o piano si balla di brutto!,pos
cosa sta succedendo a #Genova? sta crollando #rivarolo #foto #video #alluvionegenova http://t.co/ZHmxteAR,neg
"Terremoto/Il Punto:  Morti, Alle . Nuova Scossa Magnitudo . http://tinyurl.com/cdde",neg
Ferrara colpita da forte terremoto danni a case e un operaio morto #terremoto,neg
"Circa mezzo metro d'acqua in Piazza Adriatico, come ieri sera. #AlluvioneGenova La situazione sembra sotto controllo. Se non piove.",neg
da tweet....sono ora  morti!!! Sgomento!!!! #Sardegna #allertameteoSAR,neg
"L'epicentro terremoto, secondo i sismografici americani, è collocato a circa  chilometri a nordest di Roma.",pos
Altra scossa pochi minuti fa a Venezia,pos
Balla tutto... ! Terremoto!!,pos
"#terremoto Sì, però non smettete di twittare eh, perchè se no mi cago sotto davvero.",neg
"Dove il prossimo dramma? Terremoto in Abruzzo:  morti per gli edifici costruiti male. Sicilia, Calabria, Garg.. http://tinyurl.com/dgnku",neg
A' rieccolo #scosseassestamento #terremoto,neg
ma per la miseria!! #terremoto ancora scosse???????????,pos
 morti. Terremoto. Basta con le disgrazie. Finale Emilia.,neg
"!http://t.co/iqvBCK… via @repubblicait"" #alluvioneGenova ""@ric: La Mejo gioventù!!",neg
Altra scossa avvertita in prov di #Pavia alle : #terremoto,pos
"#Marche: emergenza #maltempo, morti e sfollati. #Senigallia senza luce e telefoni - VIDEO - http://t.co/XuhUszYmf",neg
sbaglio o ce n'è appena stata un'altra di scossa (lieve)? #terremoto,neg
"Ho parlato con i miei, Silanus Aidomaggiore Ottana Sedilo nessun pericolo per le persone, con Lanusei non riesco a parlare #allertameteoSAR",neg
"Tel.   - B&amp;B offre alloggi gratis  #allertameteoSAR B&amp;B,  posti letto gratis, via Dannunzio .",neg
A #ferrara il #terremoto ci ha fatti uscire per strada.,pos
"Terremoto in Abruzzo,  morti, sciacallaggio sarà reato: Il terremoto fa ancora paura in Abruzzo, mentre si ag.. http://tinyurl.com/ckchgs",neg
Eccone un'altra! #Terremoto,pos
! Diretta #terremoto a rai!!! é crollato il palazzo in direttaaa!,neg
Ancora forte #terremoto,pos
Altra brutta scossa. Now. #terremoto Qui sono nell'esatto epicentro.,pos
"#terremoto Che Dio la mandi buona,speriamo solo danni e niente vittime.",pos
#terremoto sec sentito bene a #Vicenza. Pare fra #Modena e #Rovigo senza danni,pos
É impossibile riaddormentarsi. #terremoto,pos
"Nessuno ha dato l'allerta e un uomo è morto. #AlluvioneGenova Nel  non c'era stata l'allerta, a distanza di tre anni, stessa situazione.",neg
Avanti tutta! #allertameteoSAR RT @CarloCphWrona: Una bella notizia: è stato trovato vivo l'allevatore di Torpè dato tra i dispersi!,neg
++ Alluvione Genova: Allerta  fino alle  di lunedì ++ #AlluvioneGenova,neg
"Un ciclone in #Sardegna,  morti.  tornado negli USA,  morti. La colpa è del maltempo o dell'uomo? #allertameteoSAR #ForzaSardegna",neg
L'Italia chiamò!!! Stringiamoci a coorte. Siam pronti alla morte. #terremoto,neg
"Piogge eccezionali in #Sardegna:  morti e centinaia di sfollati, danni incalcolabili. VIDEO  http://t.co/WmIenOGdz #allertameteoSAR",neg
Che paura! #terremoto tutti fuori!!! Bambini alzati!!!,pos
Neppure ai morti - http://ping.fm/ZdGrx New post: In Giappone il terremoto non fa paura.,neg
"IO DEVO STUDIARE, basta tremare! #terremoto, non ci sismo capiti.",pos
"//: terremoto alle  ore : con epicentro L'Aquila, palazzi k.o. e decine di morti. @RozenLylac @Ecchan Sarò la vostra ""イタリア新聞"".",neg
Qui a Reggio si continua a ... Ballare forte! ! #terremoto #reggioemilia  ragazziiii!,pos
"#news #maltempo ""È stato quasi un omicidio"" ha detto figlio di enne morto nell'esondazione di #Senigallia Ora procura verso l'indagine.",neg
"#terremoto a milano, nuova scossetta",pos
Un'altra scossa pochi istanti fà.......Che brutta cosa..!,pos
"Un enne d'infarto, un enne ipovedente a Borgo Bicchia, disperso e poi trovato morto #alluvione #Senigallia,  le vittime.",neg
TT ITALIA :.#AlluvioneGenova.#Malala.#chiediamatteo.#askDAmbrosio.#NobelPeacePrize.Bisagno.Cecco e Cipo.Allerta .Pace,neg
Arieccolo...#terremoto,neg
"Un penale, forse, vedi un crollo in traffico? @Folletto Il tuo blog non è scomparso in assoluto. http://bit.ly/MwG",neg
#terremoto Due scossoni forti alla mia vita?,neg
#terremoto #milano Altra scossa o i tipi sopra di me si stanno divertendo?,neg
Il numero dei morti aumenta di ora in ora. #allertameteoSAR #Sardegna #ForzaSardegna Terribile..Forza Sardegna rialzati più forte di prima!!,neg
altra scossa...,pos
smetti di tremareeeeeee #terremoto,neg
Feriti tra i poliziotti#allertameteoSARhttp://t.co/yMspmRdt I soccorsi ci sono ma con buio le difficoltà sono tante.,neg
Tutti svegli e scossi ma danni immediati nulla. Si sa già l'epicentro? #terremoto,pos
"Articolo  - Non è il terremoto che uccide, sono le case che crollano... Mario Tozzi primo ricercatore del cnr:.. http://tinyurl.com/dxlla",neg
Altro giro altra corsa senza aver pagato il biglietto. #Terremoto,neg
#Terremoto scosse di assestamento a garbagnate mse,pos
“@PiazzapulitaLA:  morti in sardegna per i nubifragi.#AllertameteoSAR per chi puo' rendersi utile e dare aggiornamenti.”,neg
#Genova.#alluvionegenova Perché? Nessuno chiede le dimissioni di #Doria.,neg
evacuata Torpè per possibile crollo diga #allertameteoSAR,neg
Ancora scosse di #terremoto ...possibile che non ci siano notizie ufficiali?? ?,pos
giokavo calcetto nn ho avvertito la scossa...nn so se è vero ma mi sa k a centocelle si è aperta na crepa..stiamo messi bene a roma ..s.p.,pos
#orlando dice che i collegamenti non hanno subito danni.Da Nuoro dicono che non hanno elettricità e i telefoni non vanno. #allertameteoSAR,neg
Ciao ch ch ch ciao ciao Lg an fiorella. @sGianella na dann lass uns mal chatten am abend!,neg
esprime solidarietà e sostegno ai cittadini dell'Abruzzo colpiti dal terremoto: http://htxt.it/vQC,pos
autostrada incompiuta avrà causato effetto diga aumentando i danni nelle zone colpite #marche #senigallia #alluvione,neg
Trema tutto #terremoto,pos
#terremoto Gente... buonanotte!,pos
#AlluvioneGenova altro che  questa è una tragedia che rischia di diventare un abitudine ogni anno .,neg
Il terremoto..continuano le scosse e la mia paura,pos
un'altra scossa e sempre forte e luuunga.,pos
"Terremoto previsto, in coincidenza con l'eclissi di oggi. Per dire. #Terremoto",neg
Evidentemente non ora...le scosse continuano...#terremoto,neg
"immagino che era forte, no? @davidlatache com'era a casa tua ieri con il #terremoto?",pos
Terremoto. h e h due scosse premonitrici in zona,pos
Resisti Superba #ALLUVIONE #genova #AlluvioneGenova Arriva la prima pioggia e ci troviamo sotto il fango. Che Dio ce la mandi buona .,neg
"Paolo un abbraccio a tutti gli amici abruzzesi colpiti dal terremoto, sono con voi. http://ff.im/WPHj",pos
è crollato il campanile di tutti i paesi limitrofi compreso il mio #terremoto,neg
#terremoto cazzo altra scossa. Breve stavolta,pos
"#padova #terremoto : another quake, un'altra scossa (inevitabile assestamento ?)",pos
Ancora terremoto!,pos
#oltre alla scossa e' il rumore a far paura,pos
:( #allertameteoSAR #Sardegna #ciclonecleopatra  morti!!!,neg
#Terremoto altra scossa con boato avvertita distintamente a Dueville (vi),pos
#allertameteoSAR Ma  morti e un'intera regione agonizzante non bastano per fare un'edizione straordinaria in TV?,neg
#terremoto #reggioemilia  ragazziiii! Qui a Reggio si continua a ... Ballare forte! !,pos
"Poi ci sono stati anche morti, cavolo #Terremoto Dio, mi dispiace tanto.",neg
Allucinante.  morti. Questo non è un #buongiorno per la #Sardegna #allertameteoSAR,neg
"Convocato Cdm. #allertameteoSAR  Guarda - http://t.co/reUIYpnu Maltempo in #Sardegna:  morti, centinaia di sfollati.",neg
Terremoto:  Morti e e  Dispersi Nell'Aquilano http://tinyurl.com/cpaqfh,neg
#terremoto DI NUOVO ... Reggio Emilia,pos
#terremoto E due!! Mi stavo riaddormentando!,neg
#allertameteoSAR #ForzaSardegna Tanti giovani morti in qst terribile tragedia... Mi piange il cuore!!!,neg
A Sassuolo nessun danno per il #terremoto,pos
#allertameteoSAR http://t.co/ZgEooZjq #Terralba Guardia medica trasferita nella sede Avis di via Napoli n..,neg
"... Saranno anche di assestamento, ma qui non si dorme più. #terremoto #assestamento",neg
"La  é tutta percorribile, la  é chiusa per smottamento, la  é chiusa dal Km  al Km , per crollo ponte #allertameteoSAR",neg
"Basta cazzo, #terremoto di merda.",pos
"#Sardegna:  sfollati,  disperso,  vittime   Il Giornale della  #ProtezioneCivile - #allertameteosar #alluvione http://t.co/sNZbHYy",neg
#terremoto #Milano Nottata lunga. Ancora.,pos
Merda che terremoto !!!!! !,pos
"Notte gente, io provo a tornare a dormire... #terremoto",neg
 morti e Gabrielli si muove solo ora. #allertameteoSAR #Sardegna Vergogna!!,neg
#terremoto  se so' svegliati a skytg e rainews!! !,neg
"caspita, il terremoto... qui al Nuorth non abbiamo sentito nulla, spero che voi tutti del centro/sud stiate bene! :(",neg
Altra scossa di assestamento percepita a Massa!,pos
"Quindi ero l'unico sveglio, intento a cullare mia figlia? #terremoto",neg
http://t.co/JWMOgZe #AlluvioneGenova Prestare massima attenzione. No imprudenze. #Angelidelfango e tutti quelli che lavorano in strada.,neg
Che ne dici @matteorenzi se spostate i militari dalla #ValSusa a #Genova? Saranno sicuramente più utili. @robertapinotti #AlluvioneGenova,neg
#terremoto  letto che balla a #Brescia,pos
Da svegliarmi. fortissima scossa di terremoto a roma.,pos
"Che tragedia !!! #allertameteoSAR Alluvione in Sardegna, bilancio drammatico:  morti accertati e diversi dispersi !",neg
"E' la terza,porca puttana! Ancora!! Un'altra scossa!! !",pos
Al settimo piano nessuna crepa#terremoto #bologna”,pos
!  om mort si  de raniti in md?,neg
Tutti a chiedermi com'e' la situazione in Italia dopo il terremoto...,pos
"#allertameteoSAR Rafaele Bigi mette a disposizione gratuitamente il suo B&amp;B,  posti letto, via Dannunzio . Tel.  ",neg
#terremoto Ho paura. Di nuovo.,pos
"ringrazia @fairylizzie, ma per fortuna a Pescara la scossa non ha causato danni.",pos
"#terremoto Qui si balla, ancora!",pos
! #terremoto: di nuovo!! Lasciaci dormireee!!!,pos
+ lunga uguale intensità a urbino #terremoto #eaerthquake altra scossa ora.,pos
"I ponti crollati, gli scantinati non sgomberati, gli argini dei fiumi precari. Non è colpa solo del maltempo. Non nel . #allertameteoSAR",neg
"India: Incendio In Fabbrica Fuochi d'Artificio,  Morti http://tinyurl.com/cazv",neg
"Nonostante i danni sono tutti tranquilli. Sento voci dal mio paese, Oliena. Strade ancora chiuse, ma oggi c'è il sole. #allertameteoSAR",neg
altra scossa..vabè andiamo tutti in bar a fare colazione? #paura,neg
Altra scossa di minore intensita' a Selvazzano Dentr,pos
A quanto pare la giornata è iniziata molto presto #terremoto,neg
Altra scossa in questo momento #terremoto,pos
"Che cazzo. #terremoto e ora basta, eh!",pos
#allertameteoSAR La diga di Torpe' non è danneggiata!,neg
ma io non l'ho proprio sentito il #terremoto...come sempre nel mio mondo,neg
ora ancora #terremoto,pos
"#allertameteoSAR Ora si contano danni e morti, è il momento dell'azione e della solidarietà, ma #Cappellacci nn doveva fare meglio di #Soru?",neg
#mantova #terremoto. Nuova scossa. Più leggera,pos
"#Sardegna #alluvione #allertameteoSAR @ilsecoloxix http://t.co/lpvjdqnYGJ Sardegna,  morti. #Letta: per l’emergenza  mln.",neg
Avete sentito? Ancora un 'altra scossa!,pos
"O_o #terremoto #bologna però strana sensazione. Una bella scossa, ma niente danni.",pos
#terremoto ° scossa di assestamento,pos
"Di assestamento, vero? Scossa minore. !",pos
Altra scossa altra paura!! !,pos
Un abbraccio stretto a tutti i sardi e alle loro comunità. Un nuovo giorno. Giorno di morte e fango sulla #Sardegna. #allertameteoSAR,neg
"#Sardegna , telefono per assistenza a malati e disabili:  #AllertameteoSar  #sardegnaferita",neg
eh cazzo!! che botta!! #terremoto,pos
"Sì, ancora #terremoto che si sente fin qui. Nonostante gli uccelli trillanti",pos
@panoramait Hashtag univoca per il terremoto dell'Aquila - http://twurl.nl/apwef -do retweet!,pos
leggo prime notizie di danni dall'emilia. speriamo bene. #terremoto,neg
"Vigili del fuoco hanno recuperato corpo del bimbo disperso ieri in località Raica, sulla strada che collega Olbia a Telti.#allertameteoSAR",neg
"#sardegna #allertameteoSAR ""Sedici morti e risulta ancora dispersa una persona ad #Onanì, provincia di Nuoro, "" dice la Protezione Civile.",neg
"avrei un po' di sonno... #terremoto ok, posso tornarmene in busta?",neg
"Un'altra scossa bella forte, ho capito va' rimango in macchina nel giardino di casa...",pos
"Ecco, capito che stanotte non si dorme... #terremoto",pos
? Ho sentito del terremoto.... Ci sono stati danni?,pos
ha appena appreso del terremoto in abruzzo: solidarietà con i fratelli abruzzesi...,pos
Altre scosse di #terremoto..,pos
"un abbraccio alle famiglie delle vittime, ai feriti e a tutti gli sfollati #terremoto",neg
Ancora una scossa!!!!! !,pos
Sto piangendo D: c'è appena stata un'altra scossa,pos
è morto un'amico di mio padre...#Sardegna #allertameteoSAR,neg
@vittoriozucconi  morti accertati. Situazione tragica in Sardegna. I media tacciono. Tw sta facendo il possibile  #allertameteoSAR,neg
#terremoto Stavo andando a letto! Cazzo ancora?,pos
"Anna, blogger de L'Aquila, parla coi medici: ""Oltre . morti"" - Blogosfere http://ff.im/svn Terremoto in Abruzzo.",neg
"Buon giorno a tutti. F, blue sky, Caffe'latte.Fox News. Good morning to everyone. Mi fa molto triste per sentire del terremoto in Italia.",pos
Terremoto: Schifani Alle . Al Gemelli Per Visita a Feriti http://tinyurl.com/dxvwp,neg
Ragazzi altro giro!! #terremoto #Milano Questa più piccola ma il letto si è mosso!!,pos
Molti cittadini si sono riverstai per strada. (via rai.it) #terremoto A L'Aquila alcuni edifici sono lesionati.,neg
Danni alla chiesa di Mirabello (FE) #terremoto http://t.co/jZlBcyqe,neg
"Siete nel mio cuore...alluvione nelle Marche:  morti a #Senigallia. In migliaia senza corrente, decine gli sfollati http://t.co/FPuYKxyO",neg
Urgenza sangue per le vittime del terremoto in Abruzzo http://ff.im/-Xk,pos
#terremoto In casa??? @rickbertuz ma cosa è rotto??,neg
"RT @marcocc: "": la regione sarà colpita domenica  marzo da un terremoto"". Giuliani denunciato per procurato allarme. http://ff.im/-WIpY",neg
RaiNews annuncia morto nel ferrarese #terremoto,neg
"eh no, non è ancora finita! Altra scossa ora in diretta #terremoto #Lugano",pos
Il terremoto e' stato mica male. Da qualche parte ha fatto danni? Qui si balla!,pos
"Un abbraccio virtuale, da Sardo, a tutti i conterranei colpiti da questa tragedia che ha ferito la nostra terra. #allertameteoSAR #Sardegna",neg
"Maddai?!! Paura a Roma - Corrier.. http://tinyurl.com/czksob - Terremoto in Abruzzo: diversi morti, crolli e centinaia di feriti.",neg
 morti accertati. Terremoto devastante! Diretta RAI NEWS,neg
Altra scossa forte in quel di Padova. #terremoto,pos
Si scava ancora: Si continua a scavare ad Onna.. http://tinyurl.com/dcdaz [ITALIAN NEWS] TERREMOTO ABRUZZO/ Ad Onna  morti.,neg
#AlluvioneGenova Tutte le stazioni della metropolitana risultano chiuse (ore .),neg
"#terremoto,altra scossa di assestamento,che ansia non si dorme più!",pos
#terremoto si balla ancora,pos
Mi decido a mettermi a dormire e spara un'altra scossa. Ma parliamone. Ma vaffancuore.,pos
Forte scossa terremoto nel Modenese: almeno tre morti,neg
Piu lieve. #terremoto #cremona A ogni scossa il gallo comincia a cantare. Di nuovo.,pos
Maroni: oltre  morti. L'Aquila. Terremoto. Agghiacciante.,neg
#terremoto sta facendo giorno ogni rumore che sento mi spaventa.,neg
Milano... Appena avvertito uno strano movimento. #terremoto o mi crolla casa?,neg
Cazzo! #terremoto #paura voglio dormire in pace! :S,pos
Ma che cavolo! E basta con sto terremoto!,pos
Si parla di #cleopatra ma dell'#america i ns morti sono meno importanti #allertameteoSAR #abbandonati,neg
Altra scossa! ? E chi dorme più? !,pos
C'è da riflettere #terremoto.  operai morti nel crollo di tre capannoni.,neg
"Mai sentito così forte! #terremoto a Roma. Io sono al quinto piano, mi ha buttato giù dal letto.",pos
Ancora!!!! #terremoto,pos
#terremoto sentito forte e chiaro anche in romagna...è stato lunghissimo,pos
“@RadioLondra_: il bilancio provvisorio dell'ondata di maltempo che ha colpito la #Sardegna è di  vittime e  dispersi #allertameteoSAR”,neg
Un altra scossa ........,pos
! Ancora nn riesco a dormire...ql scossa m ha sconvolta!!,neg
Altra scossa di #terremoto avvertita in Alto Adige,pos
Altra scossa!,pos
#allertameteoSAR Alluvione Sardegna: che cosa fare se il vostro veicolo è andato distrutto o disperso http://t.co/YLaPlin,neg
Gravissimo un uomo a Stellata di Bondeno (Fe) per il crollo di un edificio #Terremoto,neg
un morto nel ferrarese. un operaio. #terremoto fonte skytg,neg
E siamo a  #terremoto,pos
"Ma quando dicono ""ti sono vicino"" riferito alla Sardegna, oltre a queste parole che cazzo fanno?!? #allertameteoSAR",neg
Altra scossa!!? O sn paZzo? Cazzo voglio dormireeeeereeer,neg
altra scossettina a Trento #terremoto,pos
""" morti tra cui  bambini"" http://t.co/wmiujYiKj http://t.co/VwRvOgmGn #Nubifragio fa strage in #Sardegna.",neg
Nn ci sono danni! #terremoto #yeppaaaaaaa grazie a Dio!!! Notte ✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨,pos
Scossa (spero di assestamento e  che sia anche l'ultima) anche in Trentino..,pos
"I temporali autorigeneranti, poco prevedibili e tanto pericolosi. Mi dispiace non aver lanciato allerte questa volta. #allertameteoSAR",neg
#terremoto del piffero.. E chi dorme più ora?!?!? !,neg
! ...c'è appena stata una scossa di terromoto a Faenza!!! ..e bella forte!!,pos
