Content,Label
#terremoto #bologna accidenti all'assestamento!,neg
ridaje altra scossa,neg
Terremoto! Tre morti nel ferrarese.,pos
"Reading: Terremoto in Abruzzo: oltre  morti I feriti sono .,  mila gli sfollati  Corriere della Sera (  )",pos
Ci potrebbe essere un disperso o una vittima nel ferrarese #terremoto via Rainews,pos
"News  Terremoto in Abruzzo, decine di morti ",pos
Per una volta che mio figlio bebè dormiva... Mannaggia il #terremoto,neg
Ancora #terremoto a Trento!!,neg
leggo prime notizie di danni dall'emilia. speriamo bene. #terremoto,pos
qui continua a tremare tutto #milano #terremoto,neg
"Quinto piano, qua si è svegli da un'ora. E chi dorme più? #terremoto a #Parma",neg
"Bilancio di  morti, oltre  feriti e  disperso. #terremoto",pos
"#terremoto a milano, nuova scossetta",neg
"ULTIM'ORA, SCOSSA MAGNITUDO ., CROLLI IN FABBRICHE DEL FERRARESE",pos
#terremoto Sono  gli operai morti...cordoglio e dolore!,pos
tragedia abruzzo oltre i  morti e c'e ancora terremoto!povera italia,pos
#terremoto il letto ballava...bei ricordi...buonanotte a tutti,neg
svegliato da nuova scossa di assestamento #terremoto,neg
"Terremoto, i morti salgono a  Si scava tra le macerie,  mila ...: Fonte: Il MessaggeroL'AQUILA ( aprile) .. ",pos
"POL  Terremoto, un centinaio di morti. LAquila del tutto inagibile: Fonte: Il VelinoRoma,  apr (Velino)  Il .. ",pos
"Terremoto:  Morti,  Non Riconosciuti ",pos
"Terremoto: Protezione Civile, Sale a  Il Bilancio Dei Morti ",pos
"#terremoto sembrava più ondulatoria che sussultoria, qualcuno ha danni? Tutti sani?",neg
"O il mio palazzo balla, oppure è ritornato il #terremoto a #milano",neg
Altra scossa di #terremoto ma meno forte della precedente,neg
@slimshadylady perchè trovi dannoso che delle persone si iscrivano a gruppi di discussione sul terremoto?,neg
#Terremoto Rainews: crollate completamente due torri di Finale Emilia.,pos
o c'è stato il terremoto o sta per crollare il palazzo!,neg
Danni a San felice sul Panaro #terremoto,pos
Alcune foto dei danni causati dal #terremoto fanno impressione. #sapevatelo,pos
il terremoto ha fatto più danni dei tedeschi,pos
"MADO' UN ALTRO TERREMOTO, ALTRI MORTI MINCHIA..",pos
#terremoto #mantova  segnalati danni a Moglia,pos
#terremoto chiusi tutti i musei a Ferrara per i danni subiti,pos
#terremoto Finalmente qualcuno in tv ne parla (#RaiNews),neg
altra lieve scossa  #terremoto anche a #reggio appena riaddormentati,neg
Eccola anche qui h . Lodi #terremoto,neg
Ancoraaaaa #terremoto,neg
Il terremoto ha danneggiato anche l'aereo..  ora di ritardo! #cheTristezza,pos
Altra scossa di assestamento #terremoto #padova,neg
"Basta #terremoto! Un'altra scossa, anche questa non finiva più! #bastaterremoto",neg
"Mi rimetto a letto, chiudo gli occhi e via di un'altra scossa. Non devo dormire...",neg
Ma parliamone. Mi decido a mettermi a dormire e spara un'altra scossa. Ma vaffancuore.,neg
altra brevissima scossa #venezia #terremoto,neg
#terremoto a quanto pare in Emilia c'è poco da scherzare.,neg
Su Rai News dicono di fabbriche crollate a Bondeno (MO). #terremoto #terremotoBO,pos
#terremoto Scommetto che nessuno andrà in galera..  ... intanto la gente scava e noi paghiamo  ospedali crollati,pos
Un altro assestamento... #terremoto #Rovigo,neg
Altre scosse di #terremoto..,neg
sembra sia davvero morta la persona dispersa #terremoto,pos
Altra scossettina.. #terremoto,neg
"Terremoto in Abruzzo: quasi  morti. Ecco cosa possiamo fare (e cosa, assolutamente, non fare) ",pos
il crollo in diretta. oddio #terremoto,pos
Neanche stavolta ho sentito il cazzo di terremoto,neg
#terremoto a Bologna Mazzini scosse forti ma senza danni,neg
il numero del terremoto:  ufficiali. La versione ufficiosa sfiora i ,pos
Ancora a Padova. Più corta. #terremoto,neg
E via si balla ancora con il #terremotoSeconda scossa!!!,neg
":  TERREMOTO, CROLLI ANCHE A ROVIGO",pos
cazzo...legge adesso del terremoto in Abruzzo....decine di morti e case distrutte!!!!!,pos
 a  numero morti ,pos
#Terremoto adesso anche #Sky #tg ha avviato la diretta,neg
#Terremoto: vigile del fuoco investito dal crollo durante l'umtima scossa,pos
"Terremoti  L'Aquila,  bambini morti: Quattro bambini coinvolti nel crollo della loro casa a L'Aquila sono mort.. ",pos
Corriere della Sera: Terremoto in Abruzzo: oltre  mortiAllarme sfollati ,pos
la cosa bella é leducazione salottiera della gente in strada #terremoto #bologna,neg
altra scossa di #terremoto sentita distintamente in zona #mira #venezia,neg
È morto qualcuno per il terremoto? Oo,neg
#maya e #terremoto e altre #sfighe chi ne sa qualcosa parli,neg
"c'è stato un altro morto durante l'ultima scossa a quanto leggo,oddio. #terremoto",pos
questa era propio piccola perche non ho sentito niente .... #terremoto #milano,neg
"Qui a Poggio Renatico per fortuna solo danni a cose , tristi ma solo cose #Terremoto",pos
Terremoto  dispersi ancora tra i  e i  ,pos
#terremoto scosse di assestamento a #Modena,neg
 morti e un disperso per il #terremoto di questa notte,pos
@catepol: si si! solo una crepa al primo piano... re: ,pos
#terremoto foto crollo a Poggio Renatico ,pos
"Terremoto: un morto a Bondeno, in provincia di Ferrara",pos
Altro movimento appena avvertito #terremoto,neg
"Terremoto in Abruzzo,  morti, venerdì funerali di Stato: E&#; di  morti il nuovo bilancio delle vittim.. ",pos
#terremoto : in Trentino (Riva del Garda) abbiamo ballato ancora,neg
"@hero Oggi mi domando come un dormitorio per studenti possa crollare all'Aquila, dopo un terremoto. E uccidere delle persone.",pos
Ancora una scossa!!,neg
Trema do nuovo la terra. #Terremoto in #Romagna. Quattro morti.,pos
TERREMOTO IN ABRUZZO IL BUSINESS DIGITALE SUI MORTI REALI  analogicamente // digitale ,pos
#Terremoto anche a #padova danni minori e feriti lievi.,pos
"#terremoto SKYTG conferma un morto a Bondeno, operaio in fabbrica. Che tristezza. :(",pos
La nuova scossa di #Terremoto ha prodotto il crollo del Municipio di Sant'Agostino.,pos
"#terremoto, notizie di crolli e persone coinvolte nel ferrarese",pos
E ad ogni minima scossa Dove metto il computer per salvarlo dal crollo ?!,neg
Eccone un'altra! #terremoto,neg
"Alcuni danni nella città di Ferrara, tra cui auto colpite da crolli.. #terremoto",pos
#terremoto cazzo altra scossa. Breve stavolta,neg
"Terremoto Abruzzo   morti,  dispersi ",pos
Ragazzi io sento scosse di assestamento #Viareggio  #terremoto,neg
Assestamento #terremoto,neg
Terremoto a Roma segnalato via Twitter  ,neg
Ok la cosa degli uccellini che cinguettano nn funziona!#terremoto,neg
Altra piccola scossa #terremoto #milano,neg
#terremoto chiesa crollata in provincia di #modena nella Bassa,pos
Ancora! Ma basta!! #terremoto,neg
" vittime,  feriti e pi di  sfollati: ecco la strage del terremoto.",pos
Altra scossa...#terremoto,neg
Altra scossa di assestamento #assestamento,neg
Visto il gran numero di chiese crollate si ipotizza un terremoto di matrice islamica.,pos
I danni non ci volevano. #terremoto,pos
 morto causato dal terremoto a Bondeno,pos
No vabbé...io di andarmene fuori al freddo non ne ho voglia... #terremoto,neg
"@albrt  #terremoto ora,  mila... sono i morti, i dispersi appena ",pos
un'altra botta di scossa #terremoto#sanbonifacio ORA!!!!,neg
Ieri Melissa stamattina l'Emilia con i suoi morti #terremoto,pos
"Terremoto a L'Aquila: decine le vittime e migliaia gli sfollati: Ore ,  Secondo fonti ospedaliere, i morti... ",pos
Ecchepalle...stavo quasi x riaddormentarmi... #terremoto,neg
Altra scossa avvertita a Monza? #terremoto,neg
C'e' un perche' nel crollo di tutte queste chiese e campanili?! #terremoto,pos
Che scossa!!!!!!!!!!!!!!!!!! impossibile riprendere a dormire! ne seguono altre!!,neg
#terremoto è crollato parzialmente il municipio,pos
altra scossa a Ravenna! che si fa?? #terremoto #Earthquake,neg
BASTAAAAA scosse di assestamento #terremoto,neg
Ancora e che cazzo sto terremoto! Lasciami dormire!!!! #terremoto,neg
Ricordiamoci che le vittime del #terremoto sono anche e soprattutto morti sul lavoro.,pos
Altra scossa di #terremoto avvertita ancora a #milano,neg
Alto l'onore degli operai morti stanotte nelle fabbriche #terremoto,pos
Bologna Budrio Terremoto alle : nessun danno,neg
"#terremoto in Emilia Romana, crolli e vittime nel ferrarese",pos
Altra lieve scossa a #bologna,neg
Un'altra o sono suggestionata? #terremoto,neg
Notte bianca. #terremoto ce la stai facendo fare bene. #mammastaicalma,neg
Eccone un'altra! #terremoto,neg
Crolli in fabbriche a Bondeno? #terremoto,pos
" Morti a Ferrara,uno a Bologna. #terremoto :'( Oddio no..",pos
#terremoto ...e paghiamolo sto #canonerai ...perché un motivo ci sarà O.o,neg
"Terremoto in Abruzzo:  morti per gli edifici costruiti male. Dove il prossimo dramma? Sicilia, Calabria, Garg.. ",pos
"#terremoto sentito anche tra #Castenaso#Budrio! Nessun ferito, solo danni a cose!",pos
Di nuovo una scossa...leggera ma pur sempre una scossa...ok non dormo ho deciso!,neg
Altra scossa di terremoto. Rientrato il pericolo tsunami.,neg
Crollata la chiesa di Sant'Agostino #terremoto #ferrara ,pos
"Un'altra scossetta adesso, basta vi prego!!! #terremoto #modena",neg
Terremoto: trovato sotto macerie corpo operaio disperso a Sant'Agostino.,pos
"Aggiornamenti dal # vittima,  feriti #terremoto",pos
"#terremoto di nuovo a Milano, più leggero",neg
"Ultim'ora, Terremoto Abruzzo,  morti e migliaia di sfollati.",pos
". sfollati,  feriti,  morti ( sul Corriere, ovviamente). #terremoto",pos
Altra scossa! Basta! #Ferrara,neg
uccellini permettendo provo a dormire... #terremoto #bologna,neg
Mini scossa di assestamento? #terremoto,neg
E che palle una volta che Tommaso dormiva tranquillo #Terremoto fanculo!!!,neg
Vorrei dormire!! se la terra smettesse di ballare la samba... #terremoto,neg
terremoto? Dove?,neg
!terremoto Oltre  le vittimeaccertate. I soccorsi si organizzano. Incombe il rischiocrolli ,pos
SKY: un morto nel ferrarese #Terremoto,pos
"Turista italiano muore in un incidente stradale in Messico: Un turista italiano, Pier Paolo Procopio, è morto in.. ",neg
"Dio, mi dispiace tanto. Poi ci sono stati anche morti, cavolo #Terremoto",pos
" morti per il terremoto, nessun calciatore, quindi si può giocare. #ipocrisiaitaliana",pos
Il tg parla già di  morti! #terremoto trovata una signora di  anni sepolta.,pos
altra scossa forte. #terremoto,neg
Se la smettesse però ora non sarebbe male #terremoto,neg
Terremoto: dispersa studentessa foggiana: Fonte: La Gazzetta del MezzogiornoBARI  Nel caos del terremoto che ha.. ,pos
Terremoto: morti saliti a  ,pos
"niente danni a Bologna,  morti nel ferrarese #terremoto",pos
"In tempo reale, Italia  Terremoto:  Morti e  Feriti:  voti ok  postato  minuti fa da newgolvideo in .. ",pos
Il #terremoto ci ha svegliato anche qui nelle marche...,neg
Forte scossa terremoto nel Modenese: almeno tre morti,pos
pero'ho scoperto di avere ottimi tempi di reazione. #terremoto,neg
Altra scossa: rumore di fondo e oscillazione lampadario,neg
#terremoto #Bergamo eccone un'altra,neg
Ho sentito del #terremoto.  morti e oltre  feriti..,pos
I MORTI IN SEGUITO AL TERREMOTO SONO SALITI A  NUMEROSISSIMI I FERITI....,pos
Un morto? Non è possibile che succedano queste cose. Non è possibile. #terremoto,pos
Ancora terremoto! Cazzoooo!,neg
Altra scossa...#terremoto,neg
"eh no, non è ancora finita! Altra scossa ora in diretta #terremoto #Lugano",neg
#terremoto Statue cadute in corso GIOVECCA con danni ad alcune auto. Via esonera,pos
I morti sono Spero sia finita qui#terremoto #Ferrara,pos
Terremoto: danni abbazia S.Clemente ,pos
Altra scossa lieve di #terremoto a #Verona. Basta ho sonno!,neg
"Insomma, anche se si tratta di un #terremoto anche questi sono morti sul lavoro.",pos
A #goro è crollato un pezzo di argine... #terremoto,pos
#terremoto Ancora....,neg
ENNESIMA SCOSSA...E' VERA LA NOTIZIA DEL CROLLO DEL COMUNE DI SANT'AGOSTINO?,pos
#terremotobologna dopo giro in casa nessuna crepa ne danno... Ironhome!,neg
purtroppo devo segnalare crollo edifici a l' #Aquila e persone sotto le macerie  dopo #terremoto #earthquake,pos
informazioni dispersi ,pos
Terremoto:  morti e  dispersi ,pos
Ma perché tutti sti morti sotto il terremoto e sempre di notte. Ma perché? ....,pos
"Ultime dall'ABRUZZO: sale a  il numero dei morti accertati, . gli sfollati e  persone recuperate vive dalle macerie del terremoto",pos
un morto nel ferrarese #terremoto (fonte protezione civile) :(,pos
Altra scossa,neg
terribile immagine dall'alto delle case crollate per il terremoto ,pos
ancora e siamo a tre! #terremoto,neg
"Terremoto,  morti. Si continua a scavare tra le macerie Qui è linferno",pos
altra scossa alle : piu omeno sentita forte ma meno di prima ecchecazzo,neg
Nuova scossa sentita chiaramente qui a Milano #terremoto,neg
Tg in diretta crolla parte di Municipio già lesionato #terremoto,pos
ITALIAN NEWS TERREMOTO ABRUZZO/ Protezione civile: ancora speranza di salvare i dispersi: Sono .. ,pos
Dormito niente. Dannato  #terremoto!,neg
"Terremoto a modena  morti magnitudine ,",pos
"Abruzzo, si aggrava il bilancio del terremotoOltre mila gli sfollati (It's a beautiful area of Italy)  ",pos
altra scossa due minuti fa,neg
Guardo il TG e scopro vittime e danni del #terremoto :(,pos
#terremoto  letto che balla a #Brescia,neg
MIlano: replica di #terremoto or ora...,neg
"Terremoto: nuovo bilancio, morti ",pos
terremoto a l'Aquila: ultimo numero ufficiale delle vittime è ...,pos
Terremoto in Abruzzo I morti finora sono  ,pos
"RIP ai morti con il #terremoto, a me è bastato già quello dell'Aquila... #Pescara",pos
E ancora dicono lievi danni #terremoto #chiesa di #sanfelice ,pos
Di nuovo. Io mi stavo giusto riaddormentando mr. #terremoto !!!!,neg
 dispersi? ;; #Terremoto,pos
 disperso a dosso di Bondeno #terremoto,pos
#sanfelice #terremoto #epicentro crollano  chiese e un pezzo del castello,pos
"Ieri Brindisi, oggi i morti per il terremoto in Emilia... che weekend di merda.",pos
#terremoto in Emilia ...  morti e numerosi feriti!,pos
Altra scossa di assestamento percepita a Massa!,neg
In fondo dormire con jeans e maglietta non mi fa cosi' schifo! #terremoto #Padova,neg
Almeno cinque i morti e decine di feriti per il #terremoto... altro che buongiorno :(,pos
Crollata Chiesa a San Felice Sul Panaro #terremoto,pos
Nuova scossa allalba. I morti sono : Ancora una notte di freddo e angoscia in Abruzzo. Si continua a cercar.. ,pos
"Ancora anche qui, Monfalcone #terremoto",neg
è morta una signora di  anni a causa del terremoto.,pos
Ancora terremoto,neg
#terremoto danni all'arte ,pos
Terremoto Abruzzo: alla casa dello studente altri  ,pos
Ore . altra scossa,neg
#terremoto  studenti sono stati trovati morti sotto le macerie della casa dello studente,pos
Terremoto:  morti e  dispersi ,pos
Balla di nuovo #terremoto,neg
#terremoto io torno a dormire,neg
#Terremoto Mappa di pericolosità sismica dellla zona  !  ,neg
Altra scossa bologna,neg
Altra lieve scossa,neg
Ancora scosse di #terremoto ...possibile che non ci siano notizie ufficiali???,neg
#terremoto I morti clandestini parla la protezione civile: ,pos
"Terremoto: Berlusconi, Oltre Mille Feriti,  In Condizioni Difficili  ...",pos
  MORTI E  FERITI. :( Speriamo che non ci siano altre vittime. #terremoto,pos
è crollato il campanile di tutti i paesi limitrofi compreso il mio #terremoto,pos
Ancora!!!! #terremoto hai rotto la muchi@!!! Voglio dormire!!!,neg
Nuova scossa #terremoto. : avvertita leggermente a #bologna,neg
Altra scossa lunga ora avvertita a #vicenza #terremoto,neg
Terremoto  bilancio morti sale a  ,pos
Rainews parla di altri due morti per il #terremoto,pos
#NowInValdagno #terremoto ancora scossa...ancora Twitter... ;),neg
"#terremoto a parte tutto, la tragedia, i morti e i dispersi...Bertolaso è inadeguato alla vita umana. Figuriamoci alla protezine civile",pos
Monti sta versando le lacrime da coccodrillo! Nessuno paghera' i danni del terremoto!,neg
"altra botta, leggera, breve #terremoto #monza",neg
Il mio cane si è addormentato... È un buon segno? #terremoto,neg
altra scossa...qui chi dorme più? #terremoto,neg
Terremoto Abruzzo + di  morti ,pos
Un altra scossa un minuto fa #Terremoto,neg
Altra scossa di #terremoto Stanotte non si dorme...,neg
Scossa di #assestamero. E poi quello in hangover sono io.,neg
Segnalato qualche crollo #Terremoto,pos
cazzo....che palle...!!!!!bastaaaaaaa..voglio dormireeeeee #terremoto #Modena,neg
"Terremoto in Abruzzo:  morti accertati,  mila sfollati e . feriti",pos
cazzo: tre operai del turno di notte morti sotto le macerie. #terremoto,pos
Mi dispiace per tutte le vittime e i feriti. Sono vicina alle famiglie. #terremoto,pos
#terremoto altra scossa forte adesso alle : a #bologna... e che palle...,neg
Sarò anche non sanissimo stasera però questo era un cazzo di terremoto! #terremoto,neg
Terremoto:  morti accertati nel Ferrarese (fonte Skytg),pos
uh...stavolta l'ho sentito anch'io...la prima scossa deve averla assorbita l'auto...,neg
E a latina? Niente #terremoto ?,neg
Terremoto: Con Recupero Corpo a Via Xx Settembre Bilancio Sale a  Morti ,pos
Allora dimmelo se vuoi che non vada più a letto. #terremoto,neg
Mi sto rileggendo le quartine di Nostradamus! #terremoto,neg
 morti per il terremoto :'(,pos
Terremoto . registrato alle : con epicentro km a nord di Bologna,neg
#terremoto altra scossa ore :,neg
#terremoto leggo di te da remoto,neg
#terremoto crolli al castello di Finale emilia (MO) ,pos
difficile addormentarsi... #terremoto,neg
"Sisma Abruzzo; E' di . magnitudo nuova scossa, crolli a Onna: Fonte: Il RiformistaRoma,  apr. (Apcom)  E' st.. ",pos
#terremoto assestamento :O,neg
"Terremoto:  morti e  dispersi: E' di  morti, di cui  da identificare, il nuovo bilancio delle vittime .. ",pos
"#italy Altra forte scossa in serata a L'Aquila, altri crolli e vittime ",pos
Terremoto in Emilia:  morti e  feriti.VI SIAMO VICINI ,pos
#terremoto I morti che non vi dicono:  (Nessuno li cerca. Nessuno li piange. Non esistono neppure da morti),pos
Terremoto L'Aquila Prime Immagini: Terremoto L&#;Aquila Prime Immagini Primo filmato dei danni tratto da Rai.. ,pos
...il terremoto è stato forte ma nessun danno...,neg
"Terremoto: Procuratore l'Aquila, Ora La Verita Sui Crolli ",pos
"Vicini al dolore Abruzzese: Terremoto in Abruzzo:  morti accertati, migliaia di sfollati e centinaia di feriti.. ",pos
Altra scossa! A questo giro sono caduti i libri!!! #boterremoto #terremoto,neg
Due forti scosse di terremoto pochi minuti fa a L'Aquila Italy.Dagli edifici gia' danneggiati si sono staccati calcinacci. Ulteriore panico,pos
Un'altra scossa di #terremoto più leggera!!!,neg
Nell'epicentro di #Bologna non si perde neanche un bambino. #terremoto,neg
#Terremoto a Bagnacavallo si è sentito! Ci sono danni?,neg
Un'altra bella pesa! #terremoto,neg
Gente italiana Como stai? Tutto bene con il terremoto?,neg
"Paura a #L'Aquila, la #scossa di #terremoto delle : ha causato danni agli edifici e panico fra i cittadini ",pos
Altra scossa di #terremoto a #Pavia più leggera della precedente,neg
A #Modena crollata la torre del comune? Modena città? #noncicredo #terremoto,pos
Altra breve scossa Brescia  #terremoto,neg
#terremoto  che cazzo di scossa,neg
Terremoto in Emilia. epicentro a San Finale Emilia. Magnitudo ..  morti.,pos
Altra scossettina di terremoto or ora...,neg
. in brianza altra lieve scossa #terremoto,neg
Ancora scossa!!!,neg
Altra scossa di #terremoto !,neg
"#terremoto #Emilia una forte scossa ha distrutto molti edifici,causando morti",pos
Un abbraccio a tutte le famiglie dei morti durante il terremoto in Emilia Romagna,pos
Altra scossa #terremoto,neg
":  TERREMOTO, CROLLI ANCHE A ROVIGO",pos
#Terremoto  Sale a  il numero dei morti del sisma in Emilia.,pos
#terremoto Di nuovo??? Ma che è?!?,neg
Ancora assestamento avvertito vicino Milano #terremoto,neg
Terremoto ER. Un morto a Bondeno,pos
Venuto giù un pezzo di duomo #terremoto #mirandola,pos
Ancora.. allora gli uccelli non cantano dalla gioa... #terremoto #,neg
credo proprio che aspetterò l'alba #terremoto,neg
su AmiciAmici.com Terremoto a L'Aquila: Centocinquanta morti accertati e . feriti.Q.. ,pos
ieri ha sentito una ricordare gli animali morti nel terremoto...non potremmo mandarla a controllar le case pericolanti?,pos
 morti nel #terremoto di stanotte...senza parole,pos
oooo ma allora lo fa apposta... #terremoto,neg
altra scossa... #terremoto,neg
@alessio eh si..fortissima scossa...notizie veramente tristi... :(,neg
ITALIAN NEWS TERREMOTO ABRUZZO/ Aumentano i danni anche nelle provincie limitrofe: Ecco una mapp.. ,pos
Terremoto nel Ferrarese: un morto,pos
Altra scossa#terremoto,neg
@SkyTg scrive crolli in fabbriche nel ferrarese #terremoto,pos
Altro giro di #terremoto a montebelluna,neg
La torre del castello crollata a Finale #terremoto ,pos
Zio canaia ki cazz dormeee?? #terremoto,neg
"Terremoto Emilia,  morti ed un disperso.",pos
Sto leggendo le notizie sul terremoto dell'Abruzzo,pos
Ho vissuto il terremoto Dell irpina del ...vi posso capire..,neg
Su Rai  crollo in diretta #terremoto,pos
"seriamente: danni, persone? #terremoto",neg
Ci mancava solo il terremoto! D:  Morti! :(,pos
#terremoto (video) I morti che non vi dicono  Telecamera nascosta alla protezione civile  ,pos
Terremoto: si segue la pista anarchicoinsurrezionalista #terremoto,neg
"finchè crollano delle chiese, direi anche chissene frega.. #terremoto",neg
Altra scossa #terremoto #Bologna,neg
"Terremoto in Abruzzo: decine i morti Paura nelle Marche, gente in strada Nell'Ascolano  scosse nella notte ",pos
Altra scossa #terremoto #Verona,neg
Terremoto: morti saliti a  ,pos
in pijama in piazza ariostea#terremoto,neg
SKY TG: UN MORTO PER IL CROLLO DI UN CAPANNONE NEL FERRARESE #terremoto,pos
DI NUOVO scossa #terremoto a San Bovio... argh stavo per andare a dormire :(,neg
Accertati tre morti #terremoto ferrarese,pos
"Terremoto: Vigili Fuoco, All'Aquila % Delle Case Non Agibili: ASCA  Roma,  apr  Il % delle case della cit.. ",pos
Per fortuna sembrano non esserci danni importanti.. #terremoto,neg
"Terremoto in Abruzzo:  morti, . feriti, mila sfollati. Incubo ",pos
al momento  morti x il terremoto..stanno ancora cercando..#brindisi,pos
"San Carlo Fe , crollato l'oratorio  ghisilieri #terremoto",pos
una nuova scossa :(((((((((((( #terrremoto,neg
altra scossa piccola #terremoto #rovigo,neg
TERREMOTO:  MORTI E . FERITI.IN ABRUZZO SARA' UNA NOTTE ...  ASCA: Fonte: Agenzia Stampa Quotidiana Nazi.. ,pos
Al settimo piano nessuna crepa#terremoto #bologna,neg
"Nuove forti scosse,  morti accertati e migliaia di sfollati partecipate, anche solo con un pensiero.  #terremoto",pos
#terremoto niente da fare si continua a ballare,neg
#terremoto crollata torre. Castello e chiese San felice e case,pos
"oddio, morti.e uno squarcio enorme nel municipio di sant'agostino. #terremoto",pos
#Terremoto  morti e  feriti,pos
ITALIAN NEWS TERREMOTO ABRUZZO/ Gelmini: scuole chiuse a oltranza fino alle verifiche: L'incolum.. ,pos
ANCORA SCOSSA....CHE STA SUCCEDENDO???,neg
RIP Melissa e tutte le persone morte nel terremoto.. :(,pos
Un'altra scossa cazzo?! #bergamo #oradopo,neg
#terremoto #mortacciTua nemmeno la notte si può avere pace in questa cavolo di vita??,neg
"Forti scosse di terremoto nelle notte in Emilia , ci sono  vittime e molti danni",pos
"#terremoto RAINEWS: Una vittima in provincia di Ferrara, due feriti gravi",pos
"terremoto continuo, i morti oltre   il papa andrà in abruzzo (dispensa vatic ",pos
Si parla di una vittima all'interno del capannone crollato nel ferrarese #terremoto,pos
nel crollo di bondeno (ferrara) dovuto al #terremoto sarebbe morta una persona,pos
E intanto sta già schiarendo..... #terremoto,neg
E chi cazzo dorme più? Beati i miei che a piano terra sentito un casso! #terremoto,neg
"#emilia  morti e  feriti per il terremoto, è sconvolgente ragazzi :(",pos
"Mi Sa che ho sentito un'altra scossa di #terremoto, ora ora.....",neg
#terremoto #bologna Altra scossa forte. Ciao.,neg
Altro giro... #terremoto,neg
A causa del #terremoto ci sono  feriti :'( MERDA !State tutti bn ?,pos
#terremoto Si muove ancora tutto e chi dorme piu',neg
Crepa nel muro di casa. #terremoto #ferrara ,pos
Terremoto nel ferrarese!  La morte della povera melissa!,pos
È crollata anche una chiesa a #cento #ferrara #terremoto ,pos
. altra scossa a Venezia #terremoto,neg
Casa Camonchia i danni da #terremoto #bologna ,pos
Rinvenuto morto operaio disperso alla Tecopress di Dosso# terremoto,pos
"bush c'ha beccato che volevamo rimetterci a dormire, eh? #terremoto #bis",neg
calì senza cravatta appena sveglio su #skytg #terremoto,neg
"#terremoto #Milano #paura altra scossa, ancora Cazzo",neg
Terremoto in Emilia Romagna stiamo vicini a queste  famiglie più  disperso &lt; :(,pos
"retweet @MicheleCatalano: Ultim'ora, Terremoto, fonti soccorritori:  morti accertati.",pos
"Alle . am, le vittime del terremoto in Abruzzo sono .",pos
"Porca puttana, almeno  morti e decine di feriti. #terremoto",pos
altra forte scossa in emilia.. altri crolli :(,pos
Altra scossetta à milano ora? #terremoto,neg
#terremoto a #imola e #Faenza nuova scossa...piccola per fortuna,neg
"Ok, non pensavo avesse fatto tanti danni questo terremoto ..ma dov'è successo?",neg
"e dire che non ci tenevo a fare la notte bianca, #terremoto",neg
Io ho ancora in testa i rumori della scossa delle ,neg
Altra scossa #terremoto sentita a Milano. Sempre settimo piano condominio...,neg
Scossa di assestamento ora #terremoto,neg
Ansia  terremoto  ,neg
Crollato anche il Duomo di Mirandola.. :/ #terremoto,pos
@LaStefania: Su Facebook sono ancora alla prima. #terremoto,neg
"Lieve scossa di terremoto in Emilia, segnalata via Twitter.  ",neg
"è ormai sicuro. Dopo aver visto le foto, le vittime del terremoto saranno almeno ... altro che !",pos
Notte e speriamo sto cazz di #terremoto abbia finito,neg
Forse una scossa d'assestamento !!,neg
#terremoto  altra scossa,neg
Un'altra scossa #TERREMOTO,neg
Boom di donazioni sangue per feriti terremoto in Abruzzo: Anche fra i donatori di sangue torinesi si è scatenata.. ,neg
#terremoto trovato un altro corpo tra le macerie il numero dei morti sale a ,pos
ODDIO!!! Ancora #terremoto,neg
I danni del terremoto nel ferrarese ,pos
"SEI MORTI ACCERTATI, CHE DISASTRO! :#Terremoto Emilia Romagna",pos
PER ORA  MORTI. #terremoto,pos
Altra scossa #terremoto,neg
"boh, io non sento più niente.. #terremoto",neg
Caduto il Campanile di San Felice! (MO) #terremoto #earthquake #Italy,pos
 morti sale a : Sono stati recuperati i corpi degli altri  giovani dispersi nel crollo del.. ,pos
Minchia ancora scosse #milano #terremoto,neg
Altra scossa alle . #terremoto #Milano,neg
Daje... Un'altra piccola scossa. #terremoto #forlì,neg
Danni del terremoto: un campanile e un paio di fabbriche nel ferrarese.,pos
"Altra scossetta, direi, ma poco. #terremoto #milano",neg
"Terremoto in Abruzzo,  morti, sciacallaggio sarà reato: Il terremoto fa ancora paura in Abruzzo, mentre si ag.. ",pos
Modena crollate alcune case #terremoto #modena,pos
Danni a chiese e campanili. Che sia un segnale? #ironia post #terremoto,pos
Terremoto Abruzzo: medaglia oro per vigile fuoco ,pos
Ferrara colpita da forte terremoto danni a case e un operaio morto #terremoto,pos
E si continua a tremare.... #terremoto # padova,neg
"Terremoto: Chiodi, Danni Ingentissimi Ma Presto Per Fare Valutazione ",pos
Altra scossa. I miei nervi stanno per saltare.,neg
Aggiornato l'INGV: // ::  Pianurapadanaemiliana #Terremoto,neg
#terremoto C'é chi dice danni ingenti in centro a  #finale #modena,pos
altra scossa. Forte.,neg
danni e un morto. #terremoto,pos
#terremoto grazie maya per il regalo di compleanno...,neg
"Ultim'ora, Terremoto Abruzzo, danni a Roma alle terme di Caracalla.",pos
"Ed. Starordinaria:: Rassegna stampa :: Terremoto in Abruzzo: decine di morti, paesi distrutti: Terremoto in Abr.. ",pos
La radio lo ignora bellamente! Bah... #terremoto #bologna,neg
Epporcaputtana! Che nottata di merda! #terremoto,neg
 morti sale a  ,pos
#terremoto . grado . epicentro nello stesso punto di un ora prima,neg
